city,district,state,rainfall_intensity_mm_hr,raindrop_size_mm,rainfall_type,roof_area_m2,ph,tds,turbidity,harvestable,harvest_quantity_liters,rain_energy_joules
Ahmedabad,Ahmedabad,Gujarat,31.254122853948314,2.411509037682782,Moderate,165.37270164591587,5.5,2500.0,4.641657727792429,0,0.0,1.1778053646625393
Kolkata,Kolkata,West Bengal,54.27951779622965,2.8876103733276453,Heavy,65.6976290317318,7.330409428115494,2500.0,3.9080474855964975,1,3031.130280568282,4.253834207445216
Ahmedabad,Ahmedabad,Gujarat,40.51331678712059,2.182669711306722,Moderate,183.8187844306226,5.507757901316646,2500.0,3.4935535883746724,0,0.0,1.7912393695092286
Kolkata,Kolkata,West Bengal,60.9490190911556,2.399732822900855,Heavy,58.88590736680499,7.646035309809537,2500.0,3.035503390073657,1,3050.6825484545047,4.457243261345508
Ahmedabad,Ahmedabad,Gujarat,38.89672441453008,2.7436093924146947,Moderate,183.52222343960707,5.592414888123403,2500.0,5.135614889123683,0,0.0,2.075479007603973
Pune,Pune,Maharashtra,13.435884181096508,1.1459498256759384,Storm,125.4632472882963,5.5,2500.0,4.0800380811326304,0,0.0,0.10343514086670891
Vijayawada,Krishna,Andhra Pradesh,63.2460796466087,4.990381100161803,Heavy,73.88619412979263,6.529185075721243,2500.0,3.73686920359844,1,3972.0603009100078,9.980928356722064
Kolkata,Kolkata,West Bengal,45.88278794110951,3.399647396866599,Heavy,65.72100687020327,7.813128813659019,2500.0,4.127243579958232,1,2563.1435682764773,3.5785202343353197
Mumbai,Mumbai,Maharashtra,10.837212673938911,1.2356991956566776,Storm,56.48783730279683,9.5,2500.0,3.2251646430542826,0,0.0,0.07256345632792899
Bengaluru,Bangalore Urban,Karnataka,37.85545134419865,4.573935088855968,Moderate,114.76808246781071,8.743243693631685,2500.0,4.374543043856266,0,0.0,3.2773049843567095
Jaipur,Jaipur,Rajasthan,35.03536737888948,1.5446801795279113,Moderate,222.80029272119506,,2500.0,5.485866025046373,0,0.0,0.9480296711646327
Bengaluru,Bangalore Urban,Karnataka,39.76519482524162,4.666663621019631,Moderate,121.1488071086668,8.54713504521328,2500.0,4.711975443158083,0,0.0,3.6896292708124143
Hyderabad,Hyderabad,Telangana,25.39932160082411,0.5966052918105047,Heavy,164.76089543461438,7.814080444128935,2500.0,4.840763511796955,1,3557.0927248259945,0.19244265486144635
Jaipur,Jaipur,Rajasthan,54.253699350308416,1.7674220365315962,Moderate,169.44135298582538,,2500.0,4.239991093348659,0,0.0,2.601171474282776
Mumbai,Mumbai,Maharashtra,9.246042655152829,1.087590701309104,Storm,50.48372612180213,9.5,2500.0,3.3797089010179335,0,0.0,0.04648868647054641
Chennai,Chennai,Tamil Nadu,33.23699022280283,1.653075621397664,Storm,151.82026930767495,5.5,2500.0,4.033961328275687,0,0.0,0.9130742688971203
Mumbai,Mumbai,Maharashtra,10.446818440752395,1.129184070033014,Storm,60.21065188648433,9.5,2500.0,2.9429879823627845,0,0.0,0.061617325103959196
Pune,Pune,Maharashtra,13.74893136864633,1.2905977717239263,Storm,154.80418815409817,5.5,2500.0,4.606557398584033,0,0.0,0.12198285771308849
Kolkata,Kolkata,West Bengal,43.91280256332786,2.465100649583594,Heavy,62.50114843997455,7.063360462464875,2500.0,4.187922505231701,1,2332.9105027119717,2.3767689802189533
Vijayawada,Krishna,Andhra Pradesh,64.209791611829,4.428169297333844,Heavy,80.44659164437928,6.424731466374543,2500.0,3.9644763054707277,0,0.0,9.128443705943187
Vijayawada,Krishna,Andhra Pradesh,52.43544731663775,5.178884153782017,Heavy,83.95542194182487,6.339856003419399,2500.0,2.9293332928046767,0,0.0,7.119609194142861
Hyderabad,Hyderabad,Telangana,22.352143011446167,0.5096394753582266,Heavy,143.69908230752932,7.692454093537733,2500.0,3.712668140087464,1,2730.185072598749,0.12731260343324466
Jaipur,Jaipur,Rajasthan,48.24537838130959,1.714779550806128,Moderate,211.89743912306787,,2500.0,4.076545876294851,0,0.0,1.995674618301634
Ahmedabad,Ahmedabad,Gujarat,28.33736565197666,2.286996435532554,Moderate,208.08989565066437,5.5,2500.0,5.1779413874643945,0,0.0,0.9182362638643973
Chennai,Chennai,Tamil Nadu,42.30164778562885,1.6501913588827986,Storm,126.726217289587,5.5,2500.0,3.9315588128061405,0,0.0,1.4764504710439337
Jaipur,Jaipur,Rajasthan,47.34969001344668,1.7752874211495504,Moderate,213.56643376293047,,2500.0,5.561887956679951,0,0.0,1.9900911137513442
Delhi,New Delhi,Delhi,6.115187723013168,2.017518938524803,Storm,77.62585092257959,7.473133837144815,2500.0,5.359867137906644,0,0.0,0.037723085803458206
Mumbai,Mumbai,Maharashtra,8.426662080995197,1.366716638098337,Storm,62.71841965472105,9.5,2500.0,2.9412230711955067,0,0.0,0.048524340650189554
Vijayawada,Krishna,Andhra Pradesh,59.52409805947657,4.879913854361695,Heavy,80.17622495737619,6.44465098193016,2500.0,2.8945477180446915,0,0.0,8.645055917406198
Bengaluru,Bangalore Urban,Karnataka,53.447284568626934,4.709997584304965,Moderate,113.54829764348811,8.685577869737427,2500.0,4.636655388982787,0,0.0,6.727318346022311
Delhi,New Delhi,Delhi,4.660247932613399,1.8444972104466688,Storm,66.67803479663333,7.659600978426319,2500.0,6.002600616992558,0,0.0,0.020029312937603277
Kolkata,Kolkata,West Bengal,43.805098183437934,2.7815682849138765,Heavy,60.34052472332973,7.405857424097794,2500.0,4.367618652644519,1,2246.7392184537794,2.6687570918104586
Pune,Pune,Maharashtra,8.869818143299884,1.1322475997959438,Storm,137.5283288218184,5.5,2500.0,3.6995909650252297,0,0.0,0.04453903921749119
Hyderabad,Hyderabad,Telangana,20.70797054011718,0.6438435861006727,Heavy,187.04229037812595,7.378614894584106,2500.0,5.107612125789683,0,0.0,0.13804651742510896
Bengaluru,Bangalore Urban,Karnataka,41.438994234488476,3.873474154339711,Moderate,123.26090686073782,9.155530030071409,2500.0,3.614076325785975,0,0.0,3.3257460124938527
Bengaluru,Bangalore Urban,Karnataka,53.151980493762956,5.022007435391234,Moderate,142.0207334830739,9.3218762355598,2500.0,3.557203610880415,0,0.0,7.093919542342581
Bengaluru,Bangalore Urban,Karnataka,45.96546365298497,3.9405366089250604,Moderate,117.65931953098483,9.180740617226661,2500.0,3.3055388426712926,0,0.0,4.1628298622699305
Chennai,Chennai,Tamil Nadu,28.470821510562303,1.744366974036597,Storm,158.4343596544551,5.5,2500.0,5.5140361003829605,0,0.0,0.7069811870840625
Pune,Pune,Maharashtra,12.367514746357825,1.5056068426713232,Storm,142.96749044275413,5.5,2500.0,4.453764311500653,0,0.0,0.11514536424167406
Kolkata,Kolkata,West Bengal,55.31874829095484,3.146831295720927,Heavy,62.21315387077754,7.772574122755484,2500.0,3.802693520122773,1,2925.320729459387,4.814909784910812
Pune,Pune,Maharashtra,13.680955004602248,1.5337551394454185,Storm,133.7697209920122,5.5,2500.0,4.335725057642237,0,0.0,0.14353534729070047
Delhi,New Delhi,Delhi,4.889486615563765,1.6806590986277035,Storm,73.22917165145459,7.645458268001874,2500.0,5.008959666937847,0,0.0,0.020089825227173383
Mumbai,Mumbai,Maharashtra,12.224698085741016,1.289189235204994,Storm,60.8727422235587,9.5,2500.0,3.1864581571352324,0,0.0,0.09633031026019592
Chennai,Chennai,Tamil Nadu,38.076745021501424,1.3438048393991175,Storm,128.90925927690256,5.5,2500.0,3.987610568279292,0,0.0,0.9741500040050585
Mumbai,Mumbai,Maharashtra,12.127700739045094,1.3428167134595428,Storm,51.60265288020354,9.5,2500.0,3.629049619005453,0,0.0,0.09875149658712948
Pune,Pune,Maharashtra,14.266137059538277,1.3778839224966046,Storm,121.95916787098157,5.5,2500.0,3.4036382881449216,0,0.0,0.1402153050869434
Ahmedabad,Ahmedabad,Gujarat,41.179019630549575,2.6039180424337314,Moderate,187.83239842918906,6.04538534751543,2500.0,4.493664459841827,0,0.0,2.207747090168329
Kolkata,Kolkata,West Bengal,45.81056906677449,2.80626973866527,Heavy,60.44255170291034,7.937796160495223,2500.0,3.130021305000094,1,2353.571535954523,2.944630396117619
Kolkata,Kolkata,West Bengal,41.23746641761291,3.0415777963536796,Heavy,57.959455505750185,7.568618220783332,2500.0,3.5525735897927984,1,2031.5859350012772,2.586145071487537
Vijayawada,Krishna,Andhra Pradesh,57.44118630810583,4.592802133905454,Heavy,87.41403122675993,6.586141731055097,2500.0,3.5029743121958568,1,4267.990805593064,7.576952091125398
Jaipur,Jaipur,Rajasthan,42.16487529211424,1.6575626200133853,Moderate,213.37456442923497,,2500.0,4.053199348808056,0,0.0,1.4734709874177623
Ahmedabad,Ahmedabad,Gujarat,31.463662890105127,2.3394574796851657,Moderate,186.3562029418878,5.95519199920644,2500.0,4.972240243961423,0,0.0,1.157987099210423
Pune,Pune,Maharashtra,13.973993040388079,1.119506503235773,Storm,159.90805391055636,5.5,2500.0,3.5936260339162978,0,0.0,0.10930440646709644
Pune,Pune,Maharashtra,12.121408790663615,1.516610432654606,Storm,156.4398624961071,5.5,2500.0,3.2349767034738126,0,0.0,0.11141668670407953
Pune,Pune,Maharashtra,8.88682969028623,1.4421153955165325,Storm,144.07929568686896,5.5,2500.0,4.079742202166605,0,0.0,0.0569460666650018
Chennai,Chennai,Tamil Nadu,36.79201198969483,1.5047038615932222,Storm,127.21784644430427,5.5,2500.0,4.554218633842434,0,0.0,1.0184228058580496
Ahmedabad,Ahmedabad,Gujarat,33.256637626764096,2.0134736620085514,Moderate,175.24949856005156,5.734738683943644,2500.0,4.2670669635749885,0,0.0,1.113454907913768
Ahmedabad,Ahmedabad,Gujarat,31.24912495100797,2.5274423107798287,Moderate,219.8928955638379,5.770284131690702,2500.0,4.271907149052177,0,0.0,1.2340335781579064
Vijayawada,Krishna,Andhra Pradesh,60.4683120341277,5.607476266322418,Heavy,69.98530059829123,6.369267016329821,2500.0,3.0100419450825084,0,0.0,10.251635101461286
Chennai,Chennai,Tamil Nadu,39.07804516545716,1.2562500290047878,Storm,143.40883500565525,5.5,2500.0,4.057201103863027,0,0.0,0.9592056984110615
Bengaluru,Bangalore Urban,Karnataka,36.26556042004269,4.220175698880495,Moderate,138.43958389222888,9.074688146255358,2500.0,3.4270154302639337,0,0.0,2.775168279925283
Bengaluru,Bangalore Urban,Karnataka,31.86290918757684,4.4392519458796516,Moderate,140.3107627056688,8.306352720111384,2500.0,3.3558801740291715,1,3800.1027266108126,2.253464130712671
Vijayawada,Krishna,Andhra Pradesh,40.796042685178264,5.462699866289163,Heavy,91.32548818507202,6.404559678921126,2500.0,3.9665199610958717,0,0.0,4.545832396459246
Hyderabad,Hyderabad,Telangana,26.121310673925343,0.5146370688446835,Heavy,183.3874560963078,7.641719709643675,2500.0,3.736993766225621,1,4071.772607233625,0.17557432125186528
Delhi,New Delhi,Delhi,6.084694103252346,1.5714393215178215,Storm,73.70665391118165,7.613779683939786,2500.0,5.205364765829425,0,0.0,0.029090093690955245
Jaipur,Jaipur,Rajasthan,44.22311983914284,1.803656375683302,Moderate,191.55152983807093,,2500.0,5.760301545021461,0,0.0,1.7636912537875886
Bengaluru,Bangalore Urban,Karnataka,51.11908513627755,4.660639848637971,Moderate,121.55271882909928,8.690056949579256,2500.0,3.742307531748415,0,0.0,6.089500829556271
Delhi,New Delhi,Delhi,6.555275178423004,1.759900175157352,Storm,83.23022527587663,7.946989987778171,2500.0,4.784168670353256,1,463.75747536868266,0.03781289192683235
Jaipur,Jaipur,Rajasthan,39.41309851192754,2.167042063554928,Moderate,222.5422559482655,,2500.0,5.088197971597739,0,0.0,1.6831332648277544
Chennai,Chennai,Tamil Nadu,38.39573061391867,1.2446004517100757,Storm,147.00142805195503,5.5,2500.0,3.479542543762418,0,0.0,0.9174149870738189
Vijayawada,Krishna,Andhra Pradesh,43.057912330253004,4.7157713542546515,Heavy,79.45885224271166,5.86112186335389,2500.0,3.2783233410540396,0,0.0,4.371481881221803
Chennai,Chennai,Tamil Nadu,44.30066902939306,1.48134500345401,Storm,152.29448213473836,5.5,2500.0,4.975995445087254,0,0.0,1.4536062823520974
Chennai,Chennai,Tamil Nadu,39.95957308359479,1.1957342793505814,Storm,146.10985024783471,5.5,2500.0,4.020037494338213,0,0.0,0.9546548066058318
Bengaluru,Bangalore Urban,Karnataka,44.492848052019205,3.865555719490437,Moderate,115.08458766837902,8.941772183012546,2500.0,4.264919782100774,0,0.0,3.8261531973454437
Bengaluru,Bangalore Urban,Karnataka,42.17688742044685,4.708207714429445,Moderate,114.0507727631635,9.038855780473241,2500.0,3.5375922400548174,0,0.0,4.18769141619427
Delhi,New Delhi,Delhi,6.858564351830663,1.5268758725028841,Storm,68.20921596510108,8.036239850824753,2500.0,5.338307501220261,0,0.0,0.03591204797038836
Jaipur,Jaipur,Rajasthan,50.46108736978017,1.7688568965354654,Moderate,197.61956050999268,,2500.0,4.882109464523493,0,0.0,2.252039030236468
Jaipur,Jaipur,Rajasthan,53.03686103784787,1.775106928783238,Moderate,189.7914767853854,,2500.0,4.89833035609767,0,0.0,2.4966067984623526
Vijayawada,Krishna,Andhra Pradesh,52.393802426821495,4.065626687720868,Heavy,88.55807109283282,6.473189051776661,2500.0,2.7201364620911344,0,0.0,5.580297321327334
Kolkata,Kolkata,West Bengal,43.728095340241275,3.393480780042256,Heavy,66.49495172815219,7.292744411307886,2500.0,3.7551460091714692,1,2471.542950491373,3.2444158963123595
Hyderabad,Hyderabad,Telangana,18.101073078600358,0.504210821671404,Heavy,162.99150007618158,7.898608222607273,2500.0,4.675298903077902,1,2507.77289595921,0.08260204708113789
Hyderabad,Hyderabad,Telangana,22.444326603835915,0.551657555968526,Heavy,144.43230229669405,7.637664376164216,2500.0,3.7963164512893117,1,2755.432900157317,0.13894813917593124
Kolkata,Kolkata,West Bengal,54.7385586221364,2.776289121335302,Heavy,58.19051379154511,7.800817496077514,2500.0,2.8390360255344573,1,2707.4751228661194,4.159311150985522
Pune,Pune,Maharashtra,7.735520102177814,1.1008011814589804,Storm,154.00566392328287,5.5,2500.0,4.058043319013904,0,0.0,0.032935019844890334
Hyderabad,Hyderabad,Telangana,24.416300325765224,0.5495090015085157,Heavy,170.80190786030872,8.042439277415557,2500.0,3.855154314352654,1,3544.7980767513304,0.16379646765944264
Hyderabad,Hyderabad,Telangana,26.403160673880258,0.4847923260452895,Heavy,164.25600798395737,7.704009991401301,2500.0,3.38956334684043,1,3686.3461048829968,0.1689808841414423
Delhi,New Delhi,Delhi,4.835190385058746,1.6180400596902804,Storm,71.58419473447358,7.753142162670383,2500.0,5.9322811230953585,0,0.0,0.01891413272142221
Chennai,Chennai,Tamil Nadu,32.23421077535096,1.2314226950026912,Storm,125.20545340412706,5.5,2500.0,3.6038696131481807,0,0.0,0.6397513933486095
Vijayawada,Krishna,Andhra Pradesh,49.97035188488812,5.307740245355533,Heavy,70.2373278275063,6.151802198859366,2500.0,3.472348937369117,0,0.0,6.626809414785815
Delhi,New Delhi,Delhi,6.0082590262966065,1.7558279139669601,Storm,65.26187688168372,7.963166156069853,2500.0,5.162055432333427,0,0.0,0.031691970908729265
Pune,Pune,Maharashtra,8.211965156766171,1.3893234545959652,Storm,137.73562266293735,5.5,2500.0,3.490897446631479,0,0.0,0.046845466472798074
Mumbai,Mumbai,Maharashtra,9.952539928060244,1.2995593750623258,Storm,48.77577008209405,9.5,2500.0,2.7143684390076386,0,0.0,0.06436266054054574
Chennai,Chennai,Tamil Nadu,32.30548698445874,1.4108640031557897,Storm,147.25554509341242,5.5,2500.0,5.368314143210156,0,0.0,0.7362202210247785
Kolkata,Kolkata,West Bengal,54.49846917809931,2.350379145739687,Heavy,66.03876357403435,7.360533659793086,2500.0,3.7275495809052073,1,3059.1597930194034,3.4904107399236293
Jaipur,Jaipur,Rajasthan,37.32116088265463,1.804542241981046,Moderate,172.10606862137743,,2500.0,5.568385706926303,0,0.0,1.2567455188017536
Delhi,New Delhi,Delhi,4.2262842526747315,1.884524918837651,Storm,64.6064488144925,7.309208386110053,2500.0,3.9021065993793997,1,232.08843465903684,0.016830200739799468
Mumbai,Mumbai,Maharashtra,14.354298324781357,1.5078902429409138,Storm,57.042225455243205,9.5,2500.0,3.5377634891373373,0,0.0,0.15534728632426834
Hyderabad,Hyderabad,Telangana,24.30076393618152,0.5615992922695963,Heavy,143.52274601554856,8.034183768774088,2500.0,4.251530495491325,1,2964.555514836925,0.16581980854227002
Bengaluru,Bangalore Urban,Karnataka,49.88541647926912,3.842948917637362,Moderate,117.7064850276024,9.28956988914892,2500.0,4.937452383479487,0,0.0,4.7816944439726345
Vijayawada,Krishna,Andhra Pradesh,43.72821522286498,5.481890884060026,Heavy,91.36640605982868,6.795483223816297,2500.0,3.66746453283672,1,3395.996388075284,5.241117483434444
Vijayawada,Krishna,Andhra Pradesh,74.28179119080656,5.63126054978775,Heavy,81.52732196354059,6.389443474131154,2500.0,2.7613993778593096,0,0.0,15.53604109562031
Chennai,Chennai,Tamil Nadu,39.51528171058418,1.2571727397906474,Storm,120.8781605176976,5.5,2500.0,5.3249260314097295,0,0.0,0.9815108945469504
Pune,Pune,Maharashtra,11.226312417352819,1.4656345283767465,Storm,138.9627599686826,5.550826137525345,2500.0,4.195434411761444,0,0.0,0.09235702611976794
Delhi,New Delhi,Delhi,5.919407845282593,2.09568183960128,Storm,81.44050577959199,7.789650902660691,2500.0,5.329644248444015,0,0.0,0.03671570584922961
Pune,Pune,Maharashtra,12.956527978653696,1.2576251615718814,Storm,126.34468048751295,5.73745969092859,2500.0,4.427637041451963,0,0.0,0.10555978489099903
Kolkata,Kolkata,West Bengal,43.96326219056524,2.525166592568558,Heavy,58.45090421439656,7.7927927926898946,2500.0,4.5735035407008375,1,2184.238563165161,2.440281125753894
Pune,Pune,Maharashtra,9.28820463555123,1.3616181481438903,Storm,141.84419596981527,5.5,2500.0,4.381568510503015,0,0.0,0.05873390626250682
Bengaluru,Bangalore Urban,Karnataka,43.48048126929816,4.515805698544969,Moderate,134.59744882604002,8.620794697927568,2500.0,4.599695113740546,0,0.0,4.268683315156671
Bengaluru,Bangalore Urban,Karnataka,45.24609788159018,4.9019163493114055,Moderate,115.35009617459903,9.059932950660746,2500.0,4.987818979657199,0,0.0,5.017624549237191
Mumbai,Mumbai,Maharashtra,10.902848410999843,1.1739679366616809,Storm,53.24477864887724,9.5,2500.0,3.985283007673084,0,0.0,0.06977601902055774
Delhi,New Delhi,Delhi,3.776903184976604,1.8748581146709093,Storm,84.85229042469983,8.271654479760198,2500.0,5.711892482699565,0,0.0,0.013372423317449166
Vijayawada,Krishna,Andhra Pradesh,52.60224479727075,4.0492440612840515,Heavy,88.8512367235595,6.33212469698956,2500.0,3.273504741115276,0,0.0,5.602121379605547
Delhi,New Delhi,Delhi,4.678022117441935,1.9273255866419314,Storm,71.41469221974248,7.610852855166134,2500.0,4.556320000393318,1,283.9675832571242,0.021088691463564704
Vijayawada,Krishna,Andhra Pradesh,63.32849831275352,5.663260397613535,Heavy,71.70003534556795,6.512360325779481,2500.0,3.555216500898543,1,3859.557232295242,11.356249227084959
Chennai,Chennai,Tamil Nadu,45.645844591550436,1.6846901516169326,Storm,145.55663360744174,5.5,2500.0,4.765070601019174,0,0.0,1.7550622945063035
Bengaluru,Bangalore Urban,Karnataka,55.99422439516034,4.524189900455999,Moderate,110.91287451438863,9.191263600050954,2500.0,3.8737995567856056,0,0.0,7.092466563120352
Ahmedabad,Ahmedabad,Gujarat,44.615346614024055,1.9550478823813544,Moderate,171.36383340276402,5.801138458990609,2500.0,3.5682767684446426,0,0.0,1.945789903174006
Ahmedabad,Ahmedabad,Gujarat,37.05993217905909,1.9576631282676693,Moderate,168.22050104472976,5.5,2500.0,4.1064186153098365,0,0.0,1.3443650267653258
Pune,Pune,Maharashtra,11.624864352531478,1.4652198643519905,Storm,122.96643048007125,5.5,2500.0,3.5565352584089043,0,0.0,0.09900305362107871
Hyderabad,Hyderabad,Telangana,21.81066902948427,0.5308211686164386,Heavy,145.6168263242486,7.7111577103749935,2500.0,5.11760986766562,0,0.0,0.12625721725587938
Delhi,New Delhi,Delhi,6.084469150884686,1.5171640130167177,Storm,75.47504050647176,7.568796305339815,2500.0,4.2430556757385975,1,390.3417222798896,0.028083286080921095
Mumbai,Mumbai,Maharashtra,9.172346617162262,1.2422124382902267,Storm,50.176894318568245,9.5,2500.0,3.2338246398194905,0,0.0,0.052254872693998915
Vijayawada,Krishna,Andhra Pradesh,61.16155374417777,5.1559038812445435,Heavy,71.71075561621365,6.40291394724527,2500.0,3.362365155233158,0,0.0,9.643436744776324
Vijayawada,Krishna,Andhra Pradesh,51.80181593331565,4.758215425137028,Heavy,74.34624754222632,6.15121523063536,2500.0,2.740712890356751,0,0.0,6.38416456969684
Jaipur,Jaipur,Rajasthan,44.5110563068169,2.0093587196591276,Moderate,198.21392186526285,,2500.0,4.302198346160681,0,0.0,1.9905050409661122
Jaipur,Jaipur,Rajasthan,54.70068626096756,1.4971689232698953,Moderate,166.94429525663412,,2500.0,3.9343466731518597,0,0.0,2.239888283603945
Delhi,New Delhi,Delhi,4.784477173044114,1.938500822506299,Storm,80.01129472324266,7.661836288528528,2500.0,4.305333169047106,1,325.3903812107005,0.022187326162521323
Pune,Pune,Maharashtra,11.423151079669932,1.551224410206298,Storm,129.0343445087112,5.5,2500.0,4.188555556189561,0,0.0,0.10120838060894556
Bengaluru,Bangalore Urban,Karnataka,42.758444837989714,4.745853239332359,Moderate,139.8519449568855,8.403936746768933,2500.0,3.9400305859534694,1,5082.873922835878,4.338385207443539
Kolkata,Kolkata,West Bengal,63.560458430017235,2.5462471406558276,Heavy,67.11566305756415,7.414114896403186,2500.0,3.8164338896831915,1,3626.016965007347,5.143332493643263
Bengaluru,Bangalore Urban,Karnataka,37.49286017591094,4.152468857782047,Moderate,123.16831002555524,8.623335456759897,2500.0,5.229146913924935,0,0.0,2.9185929753241426
Mumbai,Mumbai,Maharashtra,11.651179464399393,1.1379364743581795,Storm,52.36159645686826,9.5,2500.0,2.5062251235833926,0,0.0,0.07723742847432857
Hyderabad,Hyderabad,Telangana,22.102590783648346,0.553101392505677,Heavy,183.38368571566485,7.751031404640225,2500.0,4.79494843896028,1,3445.266377504941,0.13510179596266447
Hyderabad,Hyderabad,Telangana,26.858643345421324,0.6420369909559461,Heavy,188.0736287908654,7.648113454916634,2500.0,4.756626628368725,1,4293.692140617065,0.2315784802686844
Vijayawada,Krishna,Andhra Pradesh,57.26609872309016,4.716978999152849,Heavy,91.86951244222696,6.891701205771755,2500.0,2.5764802637385147,1,4471.85728378492,7.7344447643448095
Jaipur,Jaipur,Rajasthan,35.13174930608598,1.6533061756232204,Moderate,212.48434536305538,,2500.0,5.9319307740474665,0,0.0,1.0202881494625473
Vijayawada,Krishna,Andhra Pradesh,65.54654992560448,4.746546067338814,Heavy,76.08274765042844,6.246679908881415,2500.0,2.659016856059951,0,0.0,10.196412089828497
Delhi,New Delhi,Delhi,4.263778926317258,2.235505988007205,Storm,64.82527591977868,7.933084390608989,2500.0,4.419248576314526,1,234.9405485555358,0.02032053787667869
Jaipur,Jaipur,Rajasthan,42.12692988575248,2.056465565815035,Moderate,223.1162826253392,,2500.0,4.044735289628447,0,0.0,1.8247823265602123
Delhi,New Delhi,Delhi,3.803457578805221,2.117234005929617,Storm,64.712203066327,8.339489375382986,2500.0,4.100163405830423,1,209.21060131473334,0.01531426009143404
Pune,Pune,Maharashtra,8.155958589691451,1.065985141499497,Storm,140.81475856663758,5.5,2500.0,4.428091998661571,0,0.0,0.0354544848642294
Vijayawada,Krishna,Andhra Pradesh,70.32234546224494,3.9245267371972212,Heavy,83.4410684288244,6.915754250211431,2500.0,2.621687228749085,1,4987.605893822018,9.703848135205911
Chennai,Chennai,Tamil Nadu,46.02619502275932,1.7137417438553972,Storm,148.30518156671405,5.5,2500.0,5.412715937089642,0,0.0,1.815204362149253
Mumbai,Mumbai,Maharashtra,10.446573996888723,1.2278717903313372,Storm,50.89174837907982,9.5,2500.0,3.061457567278822,0,0.0,0.06699938186050235
Kolkata,Kolkata,West Bengal,56.92744163439705,2.423842901346723,Heavy,52.609986959355815,7.8475450885838995,2500.0,3.8254188622529806,1,2545.7091677128506,3.9275145791347095
Ahmedabad,Ahmedabad,Gujarat,39.703068539509054,1.9997767964715898,Moderate,174.51610121571534,5.718297396965313,2500.0,4.840232580758492,0,0.0,1.5761577298364755
Vijayawada,Krishna,Andhra Pradesh,55.913347011878216,5.073141383850292,Heavy,78.26229489044374,6.40117199133569,2500.0,3.5658111387496243,0,0.0,7.930086976163769
Delhi,New Delhi,Delhi,4.679971244756474,2.002574463785046,Storm,70.75876944845035,7.7154331859166545,2500.0,3.8859393453023836,1,281.47665538313544,0.021930323973094037
Jaipur,Jaipur,Rajasthan,44.9568389087912,1.6007113872236838,Moderate,210.9068751472928,,2500.0,5.375486579835521,0,0.0,1.617612790272198
Delhi,New Delhi,Delhi,5.475825877059438,1.845014842494241,Storm,64.5330686823261,7.388668371615134,2500.0,4.360178905677994,1,300.366070304225,0.027661079709232286
Ahmedabad,Ahmedabad,Gujarat,44.581189574788134,2.701773927247278,Moderate,188.6070280453564,5.586716007017336,2500.0,3.3370764228379226,0,0.0,2.68486415091742
Ahmedabad,Ahmedabad,Gujarat,26.350798269990456,2.9211721512559765,Moderate,179.4262145322207,5.92985204933385,2500.0,4.675266431543779,0,0.0,1.0141792215710712
Chennai,Chennai,Tamil Nadu,29.456405269556836,1.3901030485647874,Storm,122.37770372365517,5.5,2500.0,5.492889137372072,0,0.0,0.6030821755056712
Ahmedabad,Ahmedabad,Gujarat,32.30755708445844,2.2764604336892362,Moderate,209.99541983527533,5.972256453128465,2500.0,4.045727069309572,0,0.0,1.1880599378771761
Mumbai,Mumbai,Maharashtra,9.469826436450235,1.2708823380967165,Storm,54.83790243468192,9.5,2500.0,3.7072847470245884,0,0.0,0.05698484707474227
Ahmedabad,Ahmedabad,Gujarat,30.063376465817797,1.9849374372901438,Moderate,197.54205421629163,5.776086867170624,2500.0,4.163800576956045,0,0.0,0.8969997826963637
Jaipur,Jaipur,Rajasthan,31.443221174697168,1.8318377813185385,Moderate,193.59043248327225,,2500.0,5.4822062498656265,0,0.0,0.9055471697109281
Ahmedabad,Ahmedabad,Gujarat,26.246638583933574,2.669160555102418,Moderate,198.73080676417743,5.777470027987496,2500.0,3.7311082419601713,0,0.0,0.9193737184013979
Hyderabad,Hyderabad,Telangana,27.092189407937127,0.4827258549064007,Heavy,171.53925746469622,7.463223220802276,2500.0,4.093907865782062,1,3950.2679460108757,0.17715718512012762
Chennai,Chennai,Tamil Nadu,34.60676532829012,1.4641830844273136,Storm,125.67071320946644,5.5,2500.0,3.8619165072226904,0,0.0,0.8767734806858951
Hyderabad,Hyderabad,Telangana,17.288636663439128,0.488766803663263,Heavy,166.55850146339355,7.903388720420411,2500.0,5.127682241721526,0,0.0,0.07304545531506419
Bengaluru,Bangalore Urban,Karnataka,43.57267254511219,3.933865553897053,Moderate,130.2599021809113,9.040854670181405,2500.0,3.8901702029261576,0,0.0,3.7343748900945832
Mumbai,Mumbai,Maharashtra,8.367866545627967,1.2764115092438926,Storm,57.20630223061569,9.5,2500.0,3.726573670088222,0,0.0,0.04468792673881533
Ahmedabad,Ahmedabad,Gujarat,41.797184722498365,2.028309031129334,Moderate,192.9285591981053,5.706526336386025,2500.0,3.6556578565228253,0,0.0,1.7717326552469064
Ahmedabad,Ahmedabad,Gujarat,38.49592234678406,2.727435713714911,Moderate,217.76106916409518,5.780515064480859,2500.0,3.551062954661963,0,0.0,2.020942636826991
Pune,Pune,Maharashtra,13.070836176265487,1.5274384845570512,Storm,129.8146880815259,5.5,2500.0,4.8174566369309515,0,0.0,0.13047895683033803
